cleaned_text,Sarcastic
"Chilly out today, will be lighting the fire as soon as I get home for sure gotta love Irish Weather 😁",0
Chocolate covered fruits are so yummy & I'm craving some rn 🍎🍏🍓🍫🍫🍫,0
you dont have to say sorry. you are so very kind and i truly appreciate your friendship and help. Thank you 😢,0
love this cover so much. Looks like an awesome band family of rock n roll brothers 😄,0
couldn't be any more excited to hear the new song 😁 😁✌️ 😆,0
"visiting an old school mate in Bath, roaaad trip! should be great fun. Will give you a weather update while I'm there 😀",0
Christina Millian is mad pretty & she really got on live tv just to cry about his ugly ass 😑 😑 she's dumb,0
Christmas can't come faster ❄️,0
"I love him, my favorite actor 😍 😍 and my favorite show ❤️ ❤️",0
christmas party purchases 💷💷,0
Christmas pls come faster 😞😞 I might finally have the chance to have a proper celebration for the first time ever this year hehe,0
ciara comes up with the best ideas 😂,0
make me wanna smoke haha she make it look so cool on the snap 😂 😂,0
"🌃 City of Wonder 🌃 Thank you all for 1k followers, you guys mean so much to me I lo... (Vine by lunatic viper )",0
sadly babe I can only afford Monday 😂 just think two more sleeps and we can drink too much vodka xxx,0
dude yeah me too 😷😷 haha last night was great though ❤️ I missed you all so much!,0
Cleaning Eric's room while he's at work 😇,0
Cleaning my room for this sleepover lol lord Angela better feel special because I have a lot of clothes in my closet 😭 😭 😭,0
Cleaning my room & I found all 3 of my mac lipsticks I thought I lost forever 😩,0
Cleaning my room is such an ordeal. It's that time of the year where I feel like I have too many clothes for comfort 😩,0
Cleaning the house always puts me in a happy mood! 😊🏡,0
CL new song is awesome! must watch and hear 😈,0
Close your eyes. Clear your mind. Take 3 deep breaths and just relax your brain 😌,0
"Close your eyes, sip your coffee and listen to the soft pitter-patter of the rain hitting the ground. 😌",0
Cobes play too much i swear 😂,0
😎 you feeling good this morning?,0
😭 😍 I love you! 😘,0
Cod Mornay for tea tonight 😀,0
Cody's giggle after he blows me a kiss goodnight and calls me beautiful every night is the highlight of my day. Nothing makes me happier 😚,0
Cold is an understatement! Get me home to my bae and bed 😶,0
i hope your day has been amazing beautiful! Mine is coming to a close so goodnight :) happy birthday beauty i love you ❤️,0
Come on June get here a little faster ☺️,0
come to Australia for the 😭 you promised to come back for the honeymoon tour and you didn't! we love you,0
Coming home to a full fridge is the best feeling in the world 😍 😍,0
Coming home to shower & fresh sheets after long day of work 😍,0
Coming into Lexington and we are greeted by a huge confederate flag... 😐 😒,0
Completed month of my wonderful American year today! Couldn't be happier rn 😍 😍,0
confession is daebak. To the couple out there please listen to got7 new song and to single out there i dont have to say cheers lol 😂 😅☺️ ☺️,0
Congrats to the cast of Joseph! Awesome job! 😊🚂,0
cool shades bruh 😎 — Thank you. 😊 I just borrowed it from a friend,0
Happy birthday cutie! I hope you have a great day! I am sure I will see you over Thanksgiving break 😋 😘,0
Costa break and free wifi 😊 ☕️ with this gorgeous princess 👸💫⭐️ My working mum view 🖼,0
oh really?!? We we're trying to look at that one too. I'm seriously so excited I can't believe it's not till July 😭 😭,0
Costa lunch with mum and brother ☺️ ☕️ 🍰,0
Costa with mum is always the best 😊,0
Cosy Friday night in? Enjoy a takeaway with us by clicking on 💙,0
Cottage pie for tea tonight. Always with a spoon full (or2) of pickle to go with it! 😍,0
could careless about you and your feelings. All I care about is grinding 🤑,0
Could not handle living with lady c 😁,0
Could not handle tonight's too many emotions but absolutely loved it 😩😪 ❤️,0
Co worker and I taking about our sugar daddies all morning 🤑 and rolling blunts,0
chandu ur scaring me 😷,0
Creepy af that you've been hacked 😁. It's not right that they're going through your personal shit,0
Creepy ppl at the strip club 😕 go talk 2 a stripper not me,0
"please follow me, my instagram-cristiano_ _ ronaldo _ _ _ _ _cr7 I know that you see it 😭 you love your fans, right?",0
hehehe sure thing love 😘,0
"Cry Me A River PARA LOS KUMPAS! U Dont have TO SAY WHAT U Did, I ALREADY KNOW! NOW is Ur turn TO CRY! 😘 😘 ❤️ ❤️",0
thankyou for everything also for letting me stay for a night. Punuan bus e. Hehe. I love you always. 😘,0
l ❤ convention and can't wait until June for my 2nd convention.,0
should I? I'll wait till peak ig posting hour to I don't wanna post too early and only get like 10 likes 😂,0
Currently laying in the dark bc no tv 😭,0
thanks ancheta! Love and miss u too hehe 😘,0
"hehehe Loool we're like bae sisters for life! Idk if that makes sense haha, let em be jealous 😂 😜 😜",0
Dam I hate wen I get sick 😡,0
"Damn, I forgot to charge my phone last hour 😒",0
Damn last night was fun! Can't say the same for this work filled Sunday 😕,0
Damn.. Took my phone forever to charge 😩,0
Damn work gave as a free Turkey today and a free flu shot 🦃,0
ugh I forgot that was today... It's okay. I'll make myself a carrot cake ☺️ ☺️,0
Daniel really made my day by telling me that I got 100 % on my physics part 2 test.. 😇,0
Dare I say that I'm actually looking forward to dress shopping on Saturday with and 👗,0
Date a darkskin nigga with tattoos cause that obviously mean he got money to waste 😊 😊 😊,0
finally got to see you 😭and you in your best crew outfit HAHA! awesome show,0
Day two of the hangover : Showing no signs of improvement. 😷,0
I've stayed up later than that 😂,0
Body Say might just be my new song. 🙌🍸,0
can't wait to see you on tour on September 12! I love you so much ❤,0
"Can u come to Hamilton to do a speech about mental health, you can help me graduate college love u baby 😘",0
"wait wait wait i just saw this, wow. This is so amazing Demi!!! So proud of you💞",0
"happy bday my love!!! have a great day, enjoy a lot with your friends and family. I love you. 😍😍",0
"happy birthday for one and my people favorite in the world. I love you so much, have a great day. ❤",0
"happy birthday my baby, you are my reason to live. You save my life so many times. Thank you I love you ❤ ❤ ❤",0
"happy birthday, thank you for always being such a huge role model for me! I love you💞😚 😊",0
Happy birthday to the most beautiful girl in the world. I love you forever my queen😍,0
I am very proud of the person you become. You deserve all the love in the world. I love you ❤,0
"I love you with all my heart forever, thanks for being who you are, i'll never leave you ☺️",0
you changed my world. I am forever grateful for you. 💜 thank you. I love you.,0
one of your followers low key want you boy 😂 😂.. not gon happen.. Never,0
DEAD! He brought his dog to school lmfao 😂 😭,0
"Dear CNA, you don't have to go to school to make $9. 00 an hour. 😭 😭 😭",0
"Dear Dumb bitch in the laundry room, if you leave your shit in the washer/dryer when it's already done, Im going to move it. ✌️",0
"Dear parents, I'll make you proud soon. 😊",0
"Dear Seth, Please stop being a jerk and cock blocking. I love you and all but... 😂 😩",0
i can imagine your eyes rolling 😒 haha good morning debbie 😁 study na,0
peace out homie! See you at the game tomorrow night! S/O to the compadre for the early 🎁,0
"Thank you, my love, for giving me the taste of paradise I love you so much,more than you can ever know ❤️ 😘 😘",0
Delete yo # and the thread so you know its real 😒 ✂️,0
Take the open carry Ammosexuals too give these tuff guys some real combat experience 🐔🐔🐔,0
🍟🐟 Deserve a mid week treat? Enjoy our legendary Fish & Chips in our Special - only £7. 95 per portion! 🐟🍟,0
"ooh please don't say that to me/ I'm just over 3 months, smoke free 😕",0
Yes I've gone smoke free/ helped by the tablets the doctor prescribed me 😆,0
is going to be in Dallas this week and I'm super excited as if I was going to meet her or something 😂 😢,0
Destiny be really goin through it she retweeting all the shit she wish blood would have did to her 😂,0
Determined to actually enjoy this hunger games movie unlike the last time when it was rudely interrupted the entire time 😒,0
Determined to enjoy this off day 😆,0
"😕😕 "" : So wizkid should feature davido? "" : I want sleep 😣 "" """,0
KEEP WATCHING IT I SWEAR IT MAKES SENSE @ THE END 😂,0
Didn't charge my phone last night so now I can't go anywhere 😊,0
Didn't even know your name 😂 😂 stop foolin,0
Didn't expect to see owls outside Gladstone's Land today in Edinburgh... Great idea & attracted the crowds 😊,0
Didn't go as planned but I still had sooo much fun last night. I missed them ❤️,0
Didn't pass the CPR test and guess who's grounded 😊,0
Different kind of breed 😎 so don't approach me with that dumb shit like you won't get dismissed I don't care how cute you are 😴,0
happy happy birthday to a beautiful soul 😘,0
I feel really intimidated rn 😳lol,0
I hate it tho I feel so sick now 😂 😭,0
disappointed is an understatement 😔,0
You too ♥ Hope you have amazin day,0
DMV always packed 😒 no matter what day it is 😩,0
and I expect my thank you gift cuz I've invested too much of my time into you kids 😂 😂 😂,0
Do a roast beef in between 2 trees and land in a few feet of that good shit 😎,0
Doctor who is trending... Bring back Matt smith 😔,0
Do... Not... Be around my cousins & my homeboys if you see them drinking lol because a fight IS gonna pop off 😂 😂 😂 I be laughing so hard,0
Don't Be Mad At Me Yo Bitch Can't Get Enough My Nigga ❗️,0
"Don't doubt me, cause I swear Ima try to shit on you 😈",0
Don't ever think I haven't built enough evidence to prove all this shit was you 😊 I'm just waiting for you to fuck up really good,0
DONT FORGET TO PRAY BEFORE YOU SLEEP GOOD NIGHT ❤,0
Don't I know it 😉😏,0
Don't know what to have for my tea 😫,0
dont make me post the conversation 😂,0
"Don't really care about being in a relationship, long as we cool. That's my nigga for life. ✊",0
Don't reply to my text but reply to everyone else on the group messages please it really makes me happy 😊 😊 😊,0
don't say no awkward shit 😂 😂,0
Don't wanna be stressed over such things like that right now hahahaha please leave me alone I don't need you yet. 😂 😜,0
don't worry babe. People throw rocks at things that shine. I love you ❤️,0
Don't you love waking up to cat poop on your bed? 😐😡,0
Do people enjoy stealing my credit card info and exceeding my credit limit. Seriously 2 times already 😒 😒 😒 😒 😒 😒 😒 😒 😒 😒 😒 😒 😒,0
people get mad at Dory bc she steals tweets but half of em do the same thing 😁 😂,0
"Do some people ever stop going on, you're boring 😴 😴",0
Double text me. Annoy me. Give me your attention. I love tf outta that shit. 😍,0
Doubt if I pass this test 😞,0
DO U EVER LIKE A SONG SO MUCH AND NOBODY REALLY KNOWS IT AND THEN THE SONG GETS OVERPLAYED & THEN EVERYONE KNOWS IT & YOURE JUST SO ANNOYED 😫,0
